50059597,4,"Seefahrer, Die",Die Seefahrer,,
50059606,3,"Jeune insulaire, La",La Jeune insulaire,1,
50059608,4,"Singstudent, Der",Der Singstudent,,
50059618,4,"Küherstand, Der",Der Küherstand,,
50059632,4,"Angelus, Der",Der Angelus,,
50059638,4,"Veltlinertraube, Die",Die Veltlinertraube,,
50059653,4,"Alte Garten, Der",Der Alte Garten,1,
50059657,4,"Kleine Litanei, Die",Die Kleine Litanei,1,
50059659,4,"Himmlische Spiegel, Der",Der Himmlische Spiegel,1,
50059671,4,"Schritte, Die",Die Schritte,,
50059693,4,"Georgine, Die",Die Georgine,,
50059714,4,"Müde Stern, Der",Der Müde Stern,1,
50059786,4,"Gute Vogel, Der",Der Gute Vogel,1,
50059811,4,"Reitersmann, Der",Der Reitersmann,,
50059838,4,"Heures, Les",Les Heures,1,
50059839,3,"Silence de la terre, Le",Le Silence de la terre,1,
50059843,3,"Vent d'Automne, Le",Le Vent d'Automne,,Le vent d'automne
50059845,3,"Port, Le",Le Port,1,
50059865,3,"Pinson du bois, Le",Le Pinson du bois,1,
50059866,4,"Bonnes dames du marché, Les ",Les Bonnes dames du marché,1,
50059870,4,"Fruits sont mûrs,  Les",Les Fruits sont mûrs,1,
50059874,4,"Vieux, Les",Les Vieux,1,
50059877,4,"Jardiniers, Les",Les Jardiniers,1,
50059878,3,"Crieur public, Le",Le Crieur public,1,
50059886,4,"Blue bells, The",The Blue bells,1,
50059888,3,"Testament du capitaine, Le",Le Testament du capitaine,1,
50059912,3,"Bon village, Le",Le Bon village,1,
50059915,3,"Vie est belle, La",La Vie est belle,1,
50059945,4,"Jeunes fill' de val d'Illiez, Les",Les Jeunes fill' de val d'Illiez,1,
50059951,3,"Voix de maman, La",La Voix de maman,1,
50059958,3,"Démon battu, Le",Le Démon battu,1,
50059966,4,"Anges descendus du ciel, Les",Les Anges descendus du ciel,1,
50059968,3,"Cœur du Soldat, Le",Le Cœur du Soldat,,Le chœur du soldat
50059970,3,"Chanson d'Echallens, Le",Le Chanson d'Echallens,1,
50059974,3,"Chanson de la neige et des petits flocons, La",La Chanson de la neige et des petits flocons,1,
50059978,3,"Divina commedia, La",La Divina commedia,1,
50059988,2,"Oiselet, L'",L'Oiselet,1,
50059999,3,"Paysan, Le",Le Paysan,1,
50060000,3,"Boulanger, Le",Le Boulanger,1,
50060001,3,"Cordonnier, Le",Le Cordonnier,1,
50060002,3,"Tailleur, Le",Le Tailleur,1,
50060004,3,"Menuisier, Le",Le Menuisier,1,
50060007,3,"Père Bacchus, Le",Le Père Bacchus,1,
50060011,4,"Anges dans nos campagne, Les",Les Anges dans nos campagne,1,
50060016,2,"Angelus du soir, L'",L'Angelus du soir,1,
50060017,3,"Vigne de printemps, La",La Vigne de printemps,1,
50060026,4,"Pêcheurs, Les",Les Pêcheurs,1,
50060027,4,"Corbeaux, Les",Les Corbeaux,1,
50060032,3,"Danaé, La",La Danaé,,
50060039,3,"Grand coureur, Le",Le Grand coureur,1,
50060052,3,"Ronde des chansons, La",La Ronde des chansons,1,
50060053,3,"Ronde des années, La",La Ronde des années,1,
50060061,4,"Clochers, Les",Les Clochers,1,
50060072,4,"Schwester, Die",Die Schwester,,
50060087,4,"Spinnerin Lied, Der",Der Spinnerin Lied,,
50060096,4,"Silberdistelwald, Der",Der Silberdistelwald,,
50060104,4,"Weise von Liebe und Tod des Cornets Christoph Rilke, Die",Die Weise von Liebe und Tod des Cornets Christoph Rilke,,
50060105,3,"Chanson d'amour et de mort du cornette Christoph Rilke, La",La Chanson d'amour et de mort du cornette Christoph Rilke,1,
50060107,3,"Ginnasta, Il",Il Ginnasta,1,
50060127,4,"Wermutbaum, Der",Der Wermutbaum,,
50060129,4,"Winterabend, Ein",Ein Winterabend,,
50060131,4,"Wort, Ein",Ein Wort,,
50060138,3,"Bonheur n’est qu’un rêve, Le",Le Bonheur n’est qu’un rêve,1,
50060153,4,"Grille, Die",Die Grille,,
50060166,4,"Ratsherr, Der",Der Ratsherr,,
50060168,4,"Färber, Der",Der Färber,,
50060173,3,"Krämer, Dr",Dr Krämer,,
50060175,3,"Aelper, Dr",Dr Aelper,,
50060179,3,"Schiplüt, Dr",Dr Schiplüt,,
50060182,4,"Schneider, Der",Der Schneider,,
50060193,3,"Petit cantonnier, Le",Le Petit cantonnier,1,
50060197,3,"Berceuse des deux amants, La",La Berceuse des deux amants,1,
50060222,4,"Trois princesses, Les",Les Trois princesses,1,
50060224,4,"Répliques de Marion, Les",Les Répliques de Marion,1,
50060226,4,"Lob der schönen Bernertracht, Das",Das Lob der schönen Bernertracht,,
50060234,3,"Chapitauni, Il",Il Chapitauni,1,
50060241,4,"Weiße Kreuz auf rotem Grunde, Das",Das Weiße Kreuz auf rotem Grunde,1,
50060257,2,"Inviern, L'",L'Inviern,1,
50060283,3,"Rentrée du Parlement, La",La Rentrée du Parlement,1,
50060284,4,"Plaisirs d'amiens, Les",Les Plaisirs d'amiens,,Les plaisirs d'Amiens
50060285,3,"Berceau, Le",Le Berceau,1,
50060286,3,"Fidelle, La",La Fidelle,1,
50060287,4,"Quatre sœurs, Les",Les Quatre sœurs,1,
50060288,3,"Charme de galie, Le",Le Charme de galie,,Le charme de Galie
50060289,3,"Montinville, La",La Montinville,,
50060290,3,"Nouvelle Duras, La",La Nouvelle Duras,1,
50060291,3,"Dubois, La",La Dubois,,
50060292,3,"Provincialle, La",La Provincialle,1,
50060293,3,"Déricourt, La",La Déricourt,,
50060294,3,"Devineuse, La",La Devineuse,1,
50060295,3,"Plaisir de Versailles, Le",Le Plaisir de Versailles,1,
50060296,3,"Promenade du Cour, La",La Promenade du Cour,1,
50060297,3,"Charmante Lise, La",La Charmante Lise,1,
50060298,4,"Quatre comtesses, Les",Les Quatre comtesses,1,
50060299,3,"Ballet anglois, Le",Le Ballet anglois,1,
50060300,3,"Nouvelle Joséphine, La",La Nouvelle Joséphine,1,
50060301,3,"Nouvelle Dieppoise, La",La Nouvelle Dieppoise,1,
50060302,4,"Charmes de la France, Les",Les Charmes de la France,1,
50060303,2,"Aimable Henriette, L'",L'Aimable Henriette,1,
50060304,2,"Aimable bonne, L'",L'Aimable bonne,1,
50060305,3,"Feste du chateau, La",La Feste du chateau,1,
50060306,4,"Festes d'Orleans, Les",Les Festes d'Orleans,1,
50060307,3,"Chantilly, La",La Chantilly,,
50060309,3,"Bientôt trouvée, La",La Bientôt trouvée,1,
50060310,3,"Nouvelle fanchon, La",La Nouvelle fanchon,,La nouvelle Fanchon
50060311,2,"Artisienne, L'",L'Artisienne,1,
50060312,3,"Nouvelle flore, La",La Nouvelle flore,,La nouvelle Flore
50060313,3,"Turpin, La",La Turpin,,
50060314,3,"Prétendante, La",La Prétendante,1,
50060318,3,"Belle rose, La",La Belle rose,1,
50060319,3,"Strasbourgeoise, La",La Strasbourgeoise,,
50060320,3,"Folie almande, La",La Folie almande,1,
50060321,3,"Joujou des dames, Le",Le Joujou des dames,1,
50060322,3,"Caprice d'une jolie femme, Le",Le Caprice d'une jolie femme,1,
50060323,3,"Dannemarek, La",La Dannemarek,,
50060324,4,"Maturins, Les",Les Maturins,1,
50060325,3,"Nouvelle marquise, La",La Nouvelle marquise,1,
50060326,3,"Caprice de Belcourt, Le",Le Caprice de Belcourt,1,
50060327,4,"Festes de tampée, Les",Les Festes de tampée,1,
50060328,3,"Bataille d'Ivry, La",La Bataille d'Ivry,1,
50060329,4,"Festes du Bal, Les",Les Festes du Bal,,Les festes du bal
50060330,3,"Chartre, La",La Chartre,1,
50060345,4,"Folies d'Espagne, Les",Les Folies d'Espagne,1,
50060346,3,"Fustamberg, La",La Fustamberg,,
50060347,3,"Gigue angloise, La",La Gigue angloise,1,
50060350,3,"Petit gas, Le",Le Petit gas,1,
50060351,4,"Festes du chateau, Les",Les Festes du chateau,1,
50060352,2,"Aimable Viennoise, L'",L'Aimable Viennoise,1,
50060354,3,"Ronde des fleurs, La",La Ronde des fleurs,1,
50060357,3,"Mort du chêne, La",La Mort du chêne,1,
50060358,3,"Chalutier du ciel, Le",Le Chalutier du ciel,1,
50060361,3,"Coupeuse de jonc, La",La Coupeuse de jonc,1,
50060364,3,"Fille à Coline, La",La Fille à Coline,1,
50060366,3,"J'armalyi dou paï-bâ, Le",Le J'armalyi dou paï-bâ,1,
50060387,3,"Layette du petit Jésus, La",La Layette du petit Jésus,1,
50060401,4,"Marins de notre ville, Les",Les Marins de notre ville,1,
50060415,4,"Jeunes filles de Val d'Illiez, Les",Les Jeunes filles de Val d'Illiez,1,
50060424,3,"Taverne du Moléson, La",La Taverne du Moléson,1,
50060425,3,"France Noble, La",La France Noble,,La France noble
50060426,3,"Jardinier du roi, Le",Le Jardinier du roi,1,
50060429,3,"Saint-Jacques, La",La Saint-Jacques,,
50060430,2,"Hiver sera, L'",L'Hiver sera,1,
50060439,3,"Main, Le",Le Main,1,
50060442,3,"Berceau du printemps, Le",Le Berceau du printemps,1,
50060476,3,"Fête des vignerons, La",La Fête des vignerons,1,
50060484,4,"Henkerstochter von Biel, Die",Die Henkerstochter von Biel,,
50060524,4,"Letzte Baum, Der",Der Letzte Baum,1,
50060550,4,"Versunkene Schifflein, Das",Das Versunkene Schifflein,1,
50060578,4,"Beste Schicksal, Das",Das Beste Schicksal,1,
50060594,4,"Falk, Der",Der Falk,,
50060625,4,"Neujahr, Das",Das Neujahr,,
50060632,4,"Wirthshaus, Das",Das Wirthshaus,,
50060638,4,"Camogasker, Der",Der Camogasker,,
50060662,4,"Mond und Sie, Der",Der Mond und Sie,,
50060669,4,"Glücklichste Tag, Der",Der Glücklichste Tag,1,
50060691,4,"Prinz ladet Aschenputtel zum Tanze ein, Der",Der Prinz ladet Aschenputtel zum Tanze ein,,
50060705,4,"Wasserfräulein von Zug, Das",Das Wasserfräulein von Zug,,
50060723,4,"Freiheit eine Gasse, Der",Der Freiheit eine Gasse,,
50060731,4,"Gott der Jugend, Der",Der Gott der Jugend,,
50060740,4,"Schweizerhütte, Die",Die Schweizerhütte,,
50060751,4,"Bieler in Luzern, Die",Die Bieler in Luzern,,
50060752,4,"Lied vom Aargau, Das",Das Lied vom Aargau,,
50060763,5,"Kleine deutsche Kantate, Eine",Eine Kleine deutsche Kantate,1,
50060772,4,"Dampf in Jura, Der",Der Dampf in Jura,,
50060777,4,"Walkyre, Die",Die Walkyre,,
50060795,4,"Luftschiff, Das",Das Luftschiff,,
50060813,4,"Grosse Fracht, Die",Die Grosse Fracht,1,
50060824,4,"Grimsel-Postillon, Der",Der Grimsel-Postillon,,
50060830,4,"Glöcklein vom Steig, Das",Das Glöcklein vom Steig,,
50060866,4,"Kette, Die",Die Kette,,
50060871,4,"Burgbau, Der",Der Burgbau,,
50060883,4,"Schweizer in Neapel, Der",Der Schweizer in Neapel,,
50060919,4,"Teufelsmühle am Wienerberg, Die",Die Teufelsmühle am Wienerberg,,
50060990,4,"Sage vom Blauen See, Die",Die Sage vom Blauen See,,
50061000,4,"Kleine Virtuos, Der",Der Kleine Virtuos,1,
50061002,4,"Bursch und sein Liebchen, Der",Der Bursch und sein Liebchen,,
50061021,4,"Gleiches, Ein",Ein Gleiches,,
50061069,4,"Schloss am Meer, Das",Das Schloss am Meer,,
50061071,4,"Knaben Tod, Des",Des Knaben Tod,,
50061074,4,"Stiftungsfest, Das",Das Stiftungsfest,,
50061076,4,"Ball, Der",Der Ball,,
50061091,4,"Sternseherin, Die",Die Sternseherin,,
50061098,4,"Wolke, Die",Die Wolke,,
50061127,3,"Chemin creux, Le",Le Chemin creux,,
50061155,4,"Ungewitter, Das",Das Ungewitter,,
50061165,4,"Flots du Rhin, Les",Les Flots du Rhin,,
50061178,4,"Wurmlinger Kapelle, Die",Die Wurmlinger Kapelle,,
50061209,4,"Schweizerischen Schlachtfelder, Die",Die Schweizerischen Schlachtfelder,,
50061214,4,"Ungenannten, Der",Der Ungenannten,,
50061221,4,"Schmied auf Helgoland, Der",Der Schmied auf Helgoland,,
50061228,4,"Welt Trotz, Der",Der Welt Trotz,,
50061272,3,"Finto pazzo per amore, Il",Il Finto pazzo per amore,,
50061296,4,"Spaziergang, Ein",Ein Spaziergang,,
50061346,4,"Traum, Ein",Ein Traum,,
50061352,4,"Blatt im Buche, Das",Das Blatt im Buche,,
50061370,4,"Geisterschiff, Das",Das Geisterschiff,,
50061372,4,"Schnitterlied, Das",Das Schnitterlied,,
50061374,4,"Deutsche Volkslied, Das",Das Deutsche Volkslied,,
50061448,4,"Erwachende Rose, Die",Die Erwachende Rose,1,
50061463,4,"Entfernten, Der",Der Entfernten,,
50061470,4,"Wirtshaus, Das",Das Wirtshaus,,
50061486,4,"BlumeTod, Der",Der BlumeTod,,
50061495,4,"Friedensmann, Der",Der Friedensmann,,
50061506,3,"Régine Avrillouse, La",La Régine Avrillouse,1,
50061516,4,"Elfen, Die",Die Elfen,,
50061523,4,"Maid von Ballochmyle, Die",Die Maid von Ballochmyle,,
50061549,4,"Spiegel von Arkadien, Der",Der Spiegel von Arkadien,,
50061560,4,"Söldner im Welschland, Der",Der Söldner im Welschland,,
50061574,2,"Union, L'",L'Union,1,
50061581,4,"Wirtin zum Quellegrund, Die",Die Wirtin zum Quellegrund,,
50061591,4,"Mord von Gransen, Der",Der Mord von Gransen,,
50061593,4,"Schlacht bei Gransen, Die",Die Schlacht bei Gransen,,
50061599,4,"Schlacht bei Murten, Die",Die Schlacht bei Murten,,
50061601,4,"Linde von Freiburg, Die",Die Linde von Freiburg,,
50061603,4,"Schlacht bei Nanzig, Die",Die Schlacht bei Nanzig,,
50061620,4,"Vier Leidenschaften, Die ",Die Vier Leidenschaften,1,
50061625,4,"Gärtnerfrau, Die",Die Gärtnerfrau,,
50061637,4,"Schwarze Hecht, Der",Der Schwarze Hecht,1,
50061647,4,"Älplerin, Die",Die Älplerin,,
50061651,4,"Schmetterling als Bote der Liebe, Der",Der Schmetterling als Bote der Liebe,,
50061658,4,"Zigeunerknabe, Der",Der Zigeunerknabe,,
50061664,4,"Einsame Röslein, Das",Das Einsame Röslein,1,
50061666,4,"Gärtlein, Das",Das Gärtlein,,
50061675,4,"Frohe Morgen, Der",Der Frohe Morgen,1,
50061678,4,"Würzburger Glöckli, Die",Die Würzburger Glöckli,,
50061684,4,"Schweizermädchen am See, Das",Das Schweizermädchen am See,,
50061704,4,"Schöne Schützenzeit, Die",Die Schöne Schützenzeit,1,
50061727,4,"Herz von Douglas, Das",Das Herz von Douglas,,
50061731,4,"Heimatstern, Der",Der Heimatstern,,
50061734,4,"Fensterlein, Die",Die Fensterlein,,
50061747,4,"Ruhekissen der Verlassenen, Das",Das Ruhekissen der Verlassenen,,
50061766,4,"Daxelhofen, Der",Der Daxelhofen,,
50061773,4,"Abendmahl, Das",Das Abendmahl,,
50061782,4,"Geigers Heimkehr, Des",Des Geigers Heimkehr,,
50061794,4,"Wilde Rose, Die",Die Wilde Rose,1,
50061807,4,"Hunnenschlacht, Die",Die Hunnenschlacht,,
50061814,4,"Beiden Särge, Die",Die Beiden Särge,1,
50061817,4,"Schleier der Tanit, Der",Der Schleier der Tanit,,
50061857,4,"Patient, Der",Der Patient,,
50061898,4,"Reiter, Der",Der Reiter,,
50061931,4,"Todtenfeier, Die",Die Todtenfeier,,
50061943,4,"Leise Wolke, Die",Die Leise Wolke,1,
50061945,4,"Birken, Die",Die Birken,,
50061951,4,"Frühe Stunde, Die",Die Frühe Stunde,1,
50061975,4,"Treibende Blatt, Das",Das Treibende Blatt,1,
50061976,4,"Stille Hof, Der",Der Stille Hof,1,
50061983,4,"Stille Hain, Der",Der Stille Hain,1,
50062013,4,"Stunde, Die",Die Stunde,,
50062020,4,"Brief, Der",Der Brief,,
50062034,4,"Böse Tag, Der",Der Böse Tag,1,
50062036,4,"Entgleisten, Die",Die Entgleisten,,
50062058,4,"Kreuzgang von Santo Stefano, Der",Der Kreuzgang von Santo Stefano,,
50062076,4,"Wiesenbach, Der",Der Wiesenbach,,
50062096,4,"Gruss, Ein",Ein Gruss,,
50062121,4,"Wunderbrunnen, Der",Der Wunderbrunnen,,
50062146,4,"Porträtmalerin, Die",Die Porträtmalerin,,
50062158,4,"Schmerzenreiche Mutter, Die",Die Schmerzenreiche Mutter,1,
50062196,4,"Lied der Ferne, Das",Das Lied der Ferne,,
50062210,4,"Grillen, Die",Die Grillen,,
50062226,4,"Rosen, Die",Die Rosen,,
50062228,4,"Frühling ein Wirth, Der",Der Frühling ein Wirth,,
50062258,4,"Rosen im Süden, Die",Die Rosen im Süden,,
50062268,4,"Bild aus Reichenau, Ein",Ein Bild aus Reichenau,,
50062295,4,"Arme Vogel, Der",Der Arme Vogel,1,
50062299,4,"Beste Liebesbrief, Der",Der Beste Liebesbrief,1,
50062301,4,"Blinde Orgelspieler, Der",Der Blinde Orgelspieler,1,
50062321,4,"Misanthrop, Der",Der Misanthrop,,
50062342,4,"Park, Der",Der Park,,
50062416,4,"Alte Landstreicher, Der ",Der Alte Landstreicher,1,
50062442,4,"Seligsprechung Christi, Die",Die Seligsprechung Christi,,
50062444,4,"Unser Vater, Das",Das Unser Vater,,
50062501,4,"Liedchen, Ein",Ein Liedchen,,
50062509,4,"Bienen Ausflug, Der",Der Bienen Ausflug,,
50062517,4,"Heitere Kapelle, Die",Die Heitere Kapelle,1,
50062540,4,"Unschuldigen Kinder zu Bethlehem, Die",Die Unschuldigen Kinder zu Bethlehem,1,
50062544,4,"Spätrose, Die",Die Spätrose,,
50062549,4,"Bienen Heimkehr, Der",Der Bienen Heimkehr,,
50062593,4,"Schweizer-Bundeszeichen, Das",Das Schweizer-Bundeszeichen,,
50062658,4,"Trostlose, Der",Der Trostlose,,
50062674,4,"Berge Begrüssung, Der",Der Berge Begrüssung,,
50062679,4,"Sterbenden Helden, Die",Die Sterbenden Helden,1,
50062694,3,"Prophète, Le",Le Prophète,1,
50062697,4,"Mönchen Morgengesang, Des",Des Mönchen Morgengesang,,
50062728,3,"Gleit, 's",'s Gleit,,
50062744,3,"Chanson de Pouzy, La",La Chanson de Pouzy,1,
50062765,3,"Menuet des grâces, Le",Le Menuet des grâces,1,
50062767,3,"Sarabande refusée, La",La Sarabande refusée,1,
50062769,4,"Pfau beginnt das Rad zu schlagen, Der",Der Pfau beginnt das Rad zu schlagen,,
50062772,4,"Neue Jahr ist voller Rätsel, Das",Das Neue Jahr ist voller Rätsel,1,
50062783,4,"Glücksvogel, Der",Der Glücksvogel,,
50062798,4,"Apfelbaum, Der",Der Apfelbaum,,
50062801,4,"Freiheitsbaum, Der",Der Freiheitsbaum,,
50062808,4,"Meere, Die",Die Meere,,
50062812,4,"Bäume, Die",Die Bäume,,
50062826,2,"Pescht, D'",D'Pescht,,
50062845,3,"Transfiguration de Ste Jeanne, La",La Transfiguration de Ste Jeanne,1,
50062857,4,"Délices de Berlin, Les",Les Délices de Berlin,1,
50062912,4,"Krönung Christi, Die",Die Krönung Christi,,
50062951,4,"Alte Schüzz, Der",Der Alte Schüzz,1,
50062958,4,"Nächtliche Heerschau, Die",Die Nächtliche Heerschau,1,
50062975,4,"Heilgen drei Könige, Die",Die Heilgen drei Könige,1,
50062976,4,"Griechische Magnificat, Der",Der Griechische Magnificat,1,
50063009,4,"Frommes ein fröhliches Herz, Ein",Ein Frommes ein fröhliches Herz,1,
50063026,4,"Bundeszeichen, Das",Das Bundeszeichen,,
50063032,4,"Schweizergesang, Der",Der Schweizergesang,,
50063039,4,"Freien König, Der",Der Freien König,1,
50063040,4,"Bergsturz, Der",Der Bergsturz,,
50063074,4,"Mulli, Das",Das Mulli,,
50063076,4,"Guggu, Der",Der Guggu,,
50063077,4,"Unser Vater in den Alpen, Das",Das Unser Vater in den Alpen,,
50063102,4,"Schwarzwald, Der",Der Schwarzwald,,
50063115,4,"Sendung, Die",Die Sendung,,
50063123,4,"Grasmücke, Die",Die Grasmücke,,
50063131,4,"Kettenhund und der Pudel, Der",Der Kettenhund und der Pudel,,
50063141,4,"Zufriedene Mädchen, Das",Das Zufriedene Mädchen,1,
50063144,4,"Scherenschleifer, Der ",Der Scherenschleifer,,
50063146,4,"Sepli unds Bethli, Der ",Der Sepli unds Bethli,,
50063154,4,"Schiff, Das",Das Schiff,,
50063176,4,"Krieger, Der",Der Krieger,,
50063191,4,"Schleifer, Der",Der Schleifer,,
50063193,4,"Fassbind, Der",Der Fassbind,,
50063196,4,"Webermädchen, Das",Das Webermädchen,,
50063200,4,"Scharfe Wein zum rothen Akkerstein, Der",Der Scharfe Wein zum rothen Akkerstein,1,
50063211,4,"Zither, Die",Die Zither,,
50063216,4,"Christ an seinem Grab, Der",Der Christ an seinem Grab,,
50063218,4,"Ermitage, Die",Die Ermitage,,
50063220,4,"Verwunderung, Die",Die Verwunderung,,
50063222,4,"Belehrung, Die",Die Belehrung,,
50063236,4,"Klage des Erlösers, Die ",Die Klage des Erlösers,,
50063238,4,"Büssende Christ, Der",Der Büssende Christ,1,
50063240,4,"Ständchen, Das",Das Ständchen,,
50063246,4,"Mädchens Klage, Des",Des Mädchens Klage,,
50063254,4,"Erlkönig, Der",Der Erlkönig,,
50063258,4,"Schweizer Heimweh, Das",Das Schweizer Heimweh,,
50063273,4,"Glokkenthürmers Töchterlein, Des",Des Glokkenthürmers Töchterlein,,
50063283,4,"Glockenthürmers Töchterlein, Des",Des Glockenthürmers Töchterlein,,
50063286,4,"Passionsnacht, Die",Die Passionsnacht,,
50063294,4,"Berghirt, Der",Der Berghirt,,
50063295,4,"Umkehr, Die",Die Umkehr,,
50063366,4,"Schäfers Sonntagslied, Des",Des Schäfers Sonntagslied,,
50063367,4,"Nähe, Die",Die Nähe,,
50063380,4,"Thal, Das",Das Thal,,
50063393,4,"Frohsinn mein Ziel, Der",Der Frohsinn mein Ziel,,
50063416,4,"Mainacht, Die",Die Mainacht,,
50063421,4,"Schöne Mutter Maria, Die",Die Schöne Mutter Maria,1,
50063446,4,"Knabe Jesus, Der",Der Knabe Jesus,,
50063474,4,"Tänze, Die",Die Tänze,,
50063477,4,"Treue, Die",Die Treue,,
50063492,4,"Zeit, Die",Die Zeit,,
50063520,4,"Knaben Berglied, Des",Des Knaben Berglied,,
50063527,4,"Lauberhütte, Die",Die Lauberhütte,,
50063530,4,"Perlenkranz, Der",Der Perlenkranz,,
50063540,4,"Engel an seine Mutter, Der",Der Engel an seine Mutter,,
50063541,4,"Gruss, Der",Der Gruss,,
50063545,4,"Neugebohrenen, Dem",Dem Neugebohrenen,,
50063547,4,"Seufzer, Der",Der Seufzer,,
50063551,4,"Schmerz, Der",Der Schmerz,,
50063572,4,"Harfenspieler, Der",Der Harfenspieler,,
50063576,4,"Lied ein Quell, Das",Das Lied ein Quell,,
50063586,4,"Waisenhaus, Das",Das Waisenhaus,,
50063594,4,"Bauerntanz, Der",Der Bauerntanz,,
50063600,4,"Bergstimm, Die",Die Bergstimm,,
50063602,4,"Weisse Blume, Die",Die Weisse Blume,1,
50063604,4,"Wanderschaft, Die",Die Wanderschaft,,
50063610,4,"Junggesell, Der",Der Junggesell,,
50063618,4,"Neugierige, Der",Der Neugierige,,
50063620,4,"Schreinergesell, Der",Der Schreinergesell,,
50063623,4,"Schwarzwälder im Breisgau, Der",Der Schwarzwälder im Breisgau,,
50063640,4,"Müllers Blumen, Des",Des Müllers Blumen,,
50063641,4,"Garten, Der",Der Garten,,
50063664,4,"Liebe Nachtgesang, Der",Der Liebe Nachtgesang,,
50063675,3,"Vieux ménestrel, Les",Les Vieux ménestrel,,Le vieux ménestrel
50063680,4,"Souvenirs, Les",Les Souvenirs,1,
50063682,4,"Deux jours, Les",Les Deux jours,1,
50063686,3,"Pont de la Veuve, Le",Le Pont de la Veuve,,Le pont de la veuve
50063699,4,"Maien Briefe, Des",Des Maien Briefe,,
50063710,4,"Stern der Liebe, Der",Der Stern der Liebe,,
50063738,4,"Kinder Licht, Der",Der Kinder Licht,,
50063746,4,"Zerbrochene Ringlein, Das",Das Zerbrochene Ringlein,1,
50063794,4,"Trueberbueb, D’r",D’r Trueberbueb,,
50063825,2,"Impresa d'opera, L'",L'Impresa d'opera,1,
50063850,3,"Coeur au loin, Le",Le Coeur au loin,1,
50063877,3,"Partenza d'Enea, La",La Partenza d'Enea,1,
50063930,4,"Eichwald, Der",Der Eichwald,,
50063932,4,"Liebe Glanz, Der",Der Liebe Glanz,,
50063937,4,"Allmacht, Die",Die Allmacht,,
50063953,4,"Schlacht von St. Jakob, Die",Die Schlacht von St. Jakob,,
50063994,4,"Lied vom Frühling, Das",Das Lied vom Frühling,,
50064024,4,"Lied ist meine höchste Lust, Das",Das Lied ist meine höchste Lust,,
50064069,4,"Maitag, Ein",Ein Maitag,,
50064136,4,"Junge Kuckuck, Der",Der Junge Kuckuck,1,
50064152,4,"Krakauer, Der",Der Krakauer,,
50064156,3,"Terremoto, Il",Il Terremoto,1,
50064180,4,"Blöde Ritter, Der",Der Blöde Ritter,1,
50064186,4,"Richterspruch, Ein",Ein Richterspruch,,
50064199,3,"Maitre de Musique, Le",Le Maitre de Musique,,Le maître de musique
50064202,3,"Grand Orage de la Belle Arsène, Le",Le Grand Orage de la Belle Arsène,,Le grand orage de la belle Arsène
50064217,4,"Schwarze Laute, Die",Die Schwarze Laute,1,
50064219,4,"Gold'ne Wiege, Die",Die Gold'ne Wiege,1,
50064269,4,"Blümelein, Die",Die Blümelein,,
50064271,4,"Stare, Die",Die Stare,,
50064316,4,"Kleine Lampe, Die",Die Kleine Lampe,1,
50064331,4,"Glück, Das",Das Glück,,
50064334,4,"Spuckgeist, Der",Der Spuckgeist,,
50064347,4,"Pechvogel, Der",Der Pechvogel,,
50064349,4,"Stille Haus, Das",Das Stille Haus,1,
50064351,4,"Kenner, Die",Die Kenner,,
50064355,4,"Stelldichein, Das",Das Stelldichein,,
50064364,4,"Püppchen, Das",Das Püppchen,,
50064369,4,"Erste, Der",Der Erste,,
50064371,4,"Verliebte Kutscher, Der",Der Verliebte Kutscher,1,
50064373,4,"Drach, Der",Der Drach,,
50064380,4,"Turnei, Das",Das Turnei,,
50064384,4,"Ursach', Die",Die Ursach',,
50064387,4,"Unglück, Das",Das Unglück,,
50064389,3,"Stiefmütterli, 's",'s Stiefmütterli,,
50064391,4,"Himmelbett, Das",Das Himmelbett,,
50064396,4,"Lied des älteren Knaben, Das",Das Lied des älteren Knaben,,
50064420,4,"Riesen, Die",Die Riesen,,
50064424,4,"Spielleute, Die",Die Spielleute,,
50064436,4,"Letzte Schatz, Der",Der Letzte Schatz,1,
50064466,4,"Schreiberlein von Osnabrück, Das",Das Schreiberlein von Osnabrück,,
50064468,4,"Nachtwandler, Der",Der Nachtwandler,,
50064472,4,"Zierliche Geige, Die",Die Zierliche Geige,1,
50064493,4,"Verschwundene Schlüsselbund, Der",Der Verschwundene Schlüsselbund,1,
50064508,3,"Ticinella, La",La Ticinella,,
50064531,4,"Glück von Edenhall, Das",Das Glück von Edenhall,,
50064547,4,"Gräfin am Schwarzsee, Die",Die Gräfin am Schwarzsee,,
50064593,4,"Linde, Die",Die Linde,,
50064601,4,"Weg, Der",Der Weg,,
50064605,4,"Schlosslaterne, Die",Die Schlosslaterne,,
50064611,4,"Rautensträuchelein, Das",Das Rautensträuchelein,,
50064632,4,"Grab von Busento, Das",Das Grab von Busento,,
50064637,4,"Frühlingslieder, Die",Die Frühlingslieder,,
50064644,4,"Träumer, Der",Der Träumer,,
50064689,4,"Gang zum Liebchen, Der",Der Gang zum Liebchen,,
50064704,4,"Lotosblume, Die",Die Lotosblume,,
50064745,4,"23. Psalm, Der",Der 23. Psalm,,
50064784,2,"Olympiade ou Le triomphe de l'amitié, L'",L'Olympiade ou Le triomphe de l'amitié,1,
50064785,4,"Sächsische Helene, Die",Die Sächsische Helene,1,
50064789,4,"Küsse, Die",Die Küsse,,
